facet_id,facet_raw,facet_normalized,facet_key,catalogue_id,source_qualifier,facet_type,conversation_observable,sensitivity,abstention_reason,scoring_definition,score_anchors,retrieval_text,is_header_like,has_numeric_prefix,has_encoding_artifact,classification_rule
F0053,Enthusiasm,Enthusiasm,enthusiasm,,,emotional_state,True,medium,,"Rate how strongly the speaker expresses or reports the emotional state 'Enthusiasm', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Enthusiasm. emotional state. Rate how strongly the speaker expresses or reports the emotional state 'Enthusiasm', on a 1-5 scale.",False,False,False,emotional
F0054,Psychological construct: Social Desirability tendency,Social Desirability tendency,social desirability tendency,,Psychological construct,interpersonal,True,low,,"Rate how strongly the speaker describes relating to others in terms of 'Social Desirability tendency', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Social Desirability tendency. interpersonal. Rate how strongly the speaker describes relating to others in terms of 'Social Desirability tendency', on a 1-5 scale.",False,False,False,interpersonal
F0055,Inattentiveness,Inattentiveness,inattentiveness,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Inattentiveness', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Inattentiveness. personality trait. Rate how strongly the speaker's own words display the disposition 'Inattentiveness', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0056,Unassertiveness,Unassertiveness,unassertiveness,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Unassertiveness', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Unassertiveness. personality trait. Rate how strongly the speaker's own words display the disposition 'Unassertiveness', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0057,Decision-making decisiveness,Decision-making decisiveness,decision making decisiveness,,,cognitive_style,True,low,,"Rate how strongly the speaker's reasoning in this conversation exhibits 'Decision-making decisiveness', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Decision-making decisiveness. cognitive style. Rate how strongly the speaker's reasoning in this conversation exhibits 'Decision-making decisiveness', on a 1-5 scale.",False,False,False,cognitive_style
F0058,Sense-of-coherence score,Sense-of-coherence score,sense of coherence score,,,psychometric_instrument_score,False,low,psychometric_instrument_scale,NOT SCORABLE FROM CONVERSATION. 'Sense-of-coherence score' is classified as psychometric_instrument_score; establishing it requires evidence outside the transcript (psychometric_instrument_scale).,,Sense-of-coherence score. psychometric instrument score. NOT SCORABLE FROM CONVERSATION. 'Sense-of-coherence score' is classified as psychometric_instrument_score; establishing it requires evidence outside the transcript (psychometric_instrument_scale).,False,False,False,psychometric_instrument_output
F0059,Justice-mindedness,Justice-mindedness,justice mindedness,,,motivation_value,True,low,,"Rate how strongly the speaker expresses 'Justice-mindedness' as a driver or held value, on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Justice-mindedness. motivation value. Rate how strongly the speaker expresses 'Justice-mindedness' as a driver or held value, on a 1-5 scale.",False,False,False,motivation
F0060,Subscription count,Subscription count,subscription count,,,quantified_activity_metric,False,low,requires_external_records,NOT SCORABLE FROM CONVERSATION. 'Subscription count' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,,Subscription count. quantified activity metric. NOT SCORABLE FROM CONVERSATION. 'Subscription count' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,False,False,False,quantified_count_noun
F0061,Depression Symptoms,Depression Symptoms,depression symptoms,,,clinical_mental_health,False,high,requires_clinical_assessment,NOT SCORABLE FROM CONVERSATION. 'Depression Symptoms' is classified as clinical_mental_health; establishing it requires evidence outside the transcript (requires_clinical_assessment).,,Depression Symptoms. clinical mental health. NOT SCORABLE FROM CONVERSATION. 'Depression Symptoms' is classified as clinical_mental_health; establishing it requires evidence outside the transcript (requires_clinical_assessment).,False,False,False,clinical_named_scale
F0062,Spatial perception,Spatial perception,spatial perception,,,cognitive_test_ability,False,low,requires_standardised_assessment,NOT SCORABLE FROM CONVERSATION. 'Spatial perception' is classified as cognitive_test_ability; establishing it requires evidence outside the transcript (requires_standardised_assessment).,,Spatial perception. cognitive test ability. NOT SCORABLE FROM CONVERSATION. 'Spatial perception' is classified as cognitive_test_ability; establishing it requires evidence outside the transcript (requires_standardised_assessment).,False,False,False,cognitive_test_score
F0063,Brevity,Brevity,brevity,,,communication_style,True,low,,"Rate how strongly the speaker's own manner of speaking demonstrates 'Brevity', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Brevity. communication style. Rate how strongly the speaker's own manner of speaking demonstrates 'Brevity', on a 1-5 scale.",False,False,False,communication
F0064,Orderliness,Orderliness,orderliness,,,preference_lifestyle,True,medium,,"Rate how strongly the speaker states a preference or habit reflecting 'Orderliness', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Orderliness. preference lifestyle. Rate how strongly the speaker states a preference or habit reflecting 'Orderliness', on a 1-5 scale.",False,False,False,preference_lifestyle
F0065,Multiculturalism,Multiculturalism,multiculturalism,,,demographic_biographical,False,high,demographic_fact_not_inferable,NOT SCORABLE FROM CONVERSATION. 'Multiculturalism' is classified as demographic_biographical; establishing it requires evidence outside the transcript (demographic_fact_not_inferable).,,Multiculturalism. demographic biographical. NOT SCORABLE FROM CONVERSATION. 'Multiculturalism' is classified as demographic_biographical; establishing it requires evidence outside the transcript (demographic_fact_not_inferable).,False,False,False,demographic_fact
F0066,Creative risk-taking tendency,Creative risk-taking tendency,creative risk taking tendency,,,cognitive_style,True,low,,"Rate how strongly the speaker's reasoning in this conversation exhibits 'Creative risk-taking tendency', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Creative risk-taking tendency. cognitive style. Rate how strongly the speaker's reasoning in this conversation exhibits 'Creative risk-taking tendency', on a 1-5 scale.",False,False,False,cognitive_style
F0067,Inefficiency,Inefficiency,inefficiency,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Inefficiency', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Inefficiency. personality trait. Rate how strongly the speaker's own words display the disposition 'Inefficiency', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0068,Network basics,Network basics,network basics,,,cognitive_test_ability,False,low,requires_standardised_assessment,NOT SCORABLE FROM CONVERSATION. 'Network basics' is classified as cognitive_test_ability; establishing it requires evidence outside the transcript (requires_standardised_assessment).,,Network basics. cognitive test ability. NOT SCORABLE FROM CONVERSATION. 'Network basics' is classified as cognitive_test_ability; establishing it requires evidence outside the transcript (requires_standardised_assessment).,False,False,False,cognitive_test_academic
F0069,Alphabetical filing skills,Alphabetical filing skills,alphabetical filing skills,,,cognitive_test_ability,False,low,requires_standardised_assessment,NOT SCORABLE FROM CONVERSATION. 'Alphabetical filing skills' is classified as cognitive_test_ability; establishing it requires evidence outside the transcript (requires_standardised_assessment).,,Alphabetical filing skills. cognitive test ability. NOT SCORABLE FROM CONVERSATION. 'Alphabetical filing skills' is classified as cognitive_test_ability; establishing it requires evidence outside the transcript (requires_standardised_assessment).,False,False,False,cognitive_test_score
F0070,Work Styles,Work Styles,work styles,,,instrument_or_scale_header,False,low,malformed_or_header_row,NOT SCORABLE FROM CONVERSATION. 'Work Styles' is classified as instrument_or_scale_header; establishing it requires evidence outside the transcript (malformed_or_header_row).,,Work Styles. instrument or scale header. NOT SCORABLE FROM CONVERSATION. 'Work Styles' is classified as instrument_or_scale_header; establishing it requires evidence outside the transcript (malformed_or_header_row).,True,False,False,structural_header
F0071,Character strength: Perseverance,Perseverance,perseverance,,Character strength,behavioral_tendency,True,low,,"Rate how strongly the speaker describes acting in ways characteristic of 'Perseverance', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Perseverance. behavioral tendency. Rate how strongly the speaker describes acting in ways characteristic of 'Perseverance', on a 1-5 scale.",False,False,False,behavioral_tendency
F0072,Competition,Competition,competition,,,behavioral_tendency,True,low,,"Rate how strongly the speaker describes acting in ways characteristic of 'Competition', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Competition. behavioral tendency. Rate how strongly the speaker describes acting in ways characteristic of 'Competition', on a 1-5 scale.",False,False,False,behavioral_tendency
F0073,Logical Sequence Identification,Logical Sequence Identification,logical sequence identification,,,cognitive_test_ability,False,low,requires_standardised_assessment,NOT SCORABLE FROM CONVERSATION. 'Logical Sequence Identification' is classified as cognitive_test_ability; establishing it requires evidence outside the transcript (requires_standardised_assessment).,,Logical Sequence Identification. cognitive test ability. NOT SCORABLE FROM CONVERSATION. 'Logical Sequence Identification' is classified as cognitive_test_ability; establishing it requires evidence outside the transcript (requires_standardised_assessment).,False,False,False,cognitive_test_score
F0074,Sustainable-transport usage,Sustainable-transport usage,sustainable transport usage,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Sustainable-transport usage', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Sustainable-transport usage. personality trait. Rate how strongly the speaker's own words display the disposition 'Sustainable-transport usage', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0075,Hardworking,Hardworking,hardworking,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Hardworking', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Hardworking. personality trait. Rate how strongly the speaker's own words display the disposition 'Hardworking', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0076,Emotional-intelligence measure: Impulsiveness,Impulsiveness,impulsiveness,,Emotional-intelligence measure,emotional_state,True,medium,,"Rate how strongly the speaker expresses or reports the emotional state 'Impulsiveness', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Impulsiveness. emotional state. Rate how strongly the speaker expresses or reports the emotional state 'Impulsiveness', on a 1-5 scale.",False,False,False,emotional
F0077,Dishonesty,Dishonesty,dishonesty,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Dishonesty', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Dishonesty. personality trait. Rate how strongly the speaker's own words display the disposition 'Dishonesty', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0078,Preferred epistemology,Preferred epistemology,preferred epistemology,,,preference_lifestyle,True,medium,,"Rate how strongly the speaker states a preference or habit reflecting 'Preferred epistemology', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Preferred epistemology. preference lifestyle. Rate how strongly the speaker states a preference or habit reflecting 'Preferred epistemology', on a 1-5 scale.",False,False,False,preference_lifestyle
F0079,Memory for Sounds,Memory for Sounds,memory for sounds,,,cognitive_test_ability,False,low,requires_standardised_assessment,NOT SCORABLE FROM CONVERSATION. 'Memory for Sounds' is classified as cognitive_test_ability; establishing it requires evidence outside the transcript (requires_standardised_assessment).,,Memory for Sounds. cognitive test ability. NOT SCORABLE FROM CONVERSATION. 'Memory for Sounds' is classified as cognitive_test_ability; establishing it requires evidence outside the transcript (requires_standardised_assessment).,False,False,False,cognitive_test_score
